,sbb_stop_to_stop_lausanne_region.stop_id_a,sbb_stop_to_stop_lausanne_region.stop_id_b,sbb_stop_to_stop_lausanne_region.distance
815,8592040,8592050:0:D,361.19833
816,8592040,8501120,282.97427
817,8592040,8592079,499.2179
818,8592040,Parent8592050,361.19833
819,8592040,8501120:0:1,282.97427
820,8592040,8501120:0:4,282.97427
821,8592040,8501120:0:7,282.97427
822,8592062,8592186,442.22888
823,8592062,8591979,257.76593
824,8592062,8592020,403.73038
825,8592062,8592072,484.01538
826,8592062,8592079,413.5532
827,8592062,8592084,362.5543
828,8592062,8592039,383.99518
829,8592062,8592077,182.78444
830,8592086,8591986,114.02841
831,8592086,8592061,280.30338
832,8592086,8501075,276.10196
833,8592086,8595933,480.0933
834,8592088,8592056,380.77133
835,8592088,8592116,301.02612
836,8592088,8591987,262.57642
837,8592088,8591998,464.68356
838,8592088,8592057,448.8415
839,8592088,8591996,315.84766
840,8592090,8591985,384.6551
841,8592090,8591989,287.76175
842,8592118,8579238:0:D,301.92072
843,8592118,8592099,210.63805
844,8592118,8579238,301.92072
845,8592118,8592127,491.8672
846,8592118,8592008,326.47333
847,8592118,8592131,339.06223
848,8592118,8592048,485.07605
849,8592146,8509297,229.38832
850,8592146,8592161,426.0455
851,8592146,8593856,382.07516
852,8592146,Parent8504003,405.3188
853,8592146,8504003,405.3188
854,8592146,8504003:0:1,330.0033
855,8592146,8504003:0:2,334.77408
856,8592146,8592153,251.6842
857,8592186,8592193,218.97028
858,8592186,8592062,442.22888
859,8592186,8592029,276.70972
860,8592186,8592197,403.6697
861,8592186,8592084,435.26437
862,8592186,8592077,313.75592
863,8592231,8592229,241.14217
864,8593838,8592080,336.84747
865,8593838,8593837,97.63328
866,8593838,8592068,137.39127
867,8593838,8595938,223.3023
868,8593838,8595935,226.75702
869,8593838,8592044,409.67462
870,8594178,8581922,460.49344
871,8594178,8594177,266.39297
872,8594178,8581924,491.6925
873,8594178,8581916,220.40225
874,8595521,8592219,362.8501
875,8595521,8595602,457.08865
876,8595521,8592210,467.3232
877,8595521,8595937,499.13864
878,8595521,8501211,354.72778
879,8595521,8501210,186.12126
880,Parent8501117,Parent8595216,71.56856
881,Parent8501117,8501117:0:3,105.19757
882,Parent8501117,8595216,71.56856
883,Parent8501117,8595217,423.7774
884,Parent8501117,8501117:0:4,106.189545
885,Parent8501117,8581914,37.143276
886,Parent8501117,8595214,316.14606
887,Parent8501117,8501117:0:1,58.822144
888,Parent8501117,8595214:0:1,316.14606
889,Parent8501117,Parent8595214,316.14606
890,Parent8501117,8581918,270.6698
891,8501120:0:5,8501181:0:1,455.43802
892,8501120:0:5,Parent8501181,455.43802
893,8501120:0:5,8501120:0:8,0.0
894,8501120:0:5,8501120:0:3,0.0
895,8501120:0:5,Parent8501120,0.0
896,8501120:0:5,8579254,441.93588
897,8501120:0:5,8592040,282.97427
898,8501120:0:5,8592050:0:F,236.71092
899,8501120:0:5,8592050:0:H,99.84084
900,8501120:0:5,8501120:0:70,0.0
901,8501120:0:5,8592027,361.37332
902,8501120:0:5,8579253,336.9602
903,8501120:0:5,8501120:0:6,0.0
904,8501120:0:5,8592050:0:C,99.84084
905,8501120:0:5,8591818,406.3532
906,8501120:0:5,8592050,99.84084
907,8501120:0:5,8592020,339.15115
908,8501120:0:5,8501181:0:2,455.43802
909,8501120:0:5,8592052,208.01761
910,8501120:0:5,8592050:0:D,99.84084
911,8501120:0:5,8592072,437.97305
912,8501120:0:5,8501120,0.0
913,8501120:0:5,8501181,455.43802
914,8501120:0:5,8592079,329.20386
915,8501120:0:5,Parent8592050,99.84084
916,8501120:0:5,8501120:0:1,0.0
917,8501120:0:5,8501120:0:4,0.0
918,8501120:0:5,8501120:0:7,0.0
919,8504010:0:2,Parent8504010,59.32649
920,8504010:0:2,8592149,188.75174
921,8504010:0:2,8593795,324.07773
922,8504010:0:2,8504010:0:1,8.312039
923,8504010:0:2,8591976,80.544975
924,8504010:0:2,8504010,59.32649
925,8504010:0:2,8592151,331.2723
926,8509297,8592146,229.38832
927,8509297,8592161,446.4096
928,8509297,8593856,360.4388
929,8509297,Parent8504003,275.2485
930,8509297,8504003,275.2485
931,8509297,8504003:0:1,255.62314
932,8509297,8588451,313.44376
933,8509297,8504003:0:2,262.50674
934,8509297,8592153,354.03372
935,8557026,8570420:0:D,347.65323
936,8557026,Parent8570420,347.65323
937,8557026,8570420:0:A,347.65323
938,8557026,8570420:0:B,347.65323
939,8557026,8570420:0:C,347.65323
940,8588446,8588445,259.95358
941,8588446,8595192,267.47632
942,8588446,8588443,463.83542
943,8588446,8588445:0:B,289.3533
944,8588446,Parent8588445,259.95358
945,8588446,8592195,355.2946
946,8588446,Parent8504000,492.45627
947,8588446,8501121:0:2,269.13165
948,8588446,8588445:0:D,302.1473
949,8588446,8593850,402.23895
950,8588446,8501121:0:1,287.85773
951,8588446,8504000,492.45627
952,8588446,8592188,355.30713
953,8588446,8588447,342.18878
954,8588446,Parent8501121,194.17233
955,8591945,8501213,434.4321
956,8591945,8579234,462.8919
957,8591945,8596053,280.04782
958,8591945,8591944,251.78403
959,8591945,8592227,337.26755
960,8592034,8592135,261.5062
961,8592034,8504176,449.3701
962,8592034,8592085,302.97885
963,8592034,8592003,404.48914
964,8592034,8592060,338.12115
965,8592034,8592076,333.12384
966,8592034,8592138,284.80618
967,8592034,8592120,458.19614
968,8592034,8592071,235.43307
969,8592034,8592091,396.0479
970,8592034,8592111,476.3854
971,8592034,8592125,431.72287
972,8592034,8592053,198.3565
973,8592034,8592059,483.04294
974,8592034,8592033,221.98474
975,8592060,8592035,344.70297
976,8592060,8592135,199.98431
977,8592060,8501160:0:2,450.63678
978,8592060,8592001,463.5626
979,8592060,8592085,482.73212
980,8592060,8592034,338.12115
981,8592060,Parent8501160,450.63678
982,8592060,8592076,320.47345
983,8592060,8592104,428.89526
984,8592060,8592120,189.75565
985,8592060,8592125,481.94516
986,8592060,8592010,426.6145
987,8592060,8592096,474.6411
988,8592060,8592011,391.99127
989,8592060,8591984,234.11069
990,8592060,8501160:0:1,450.63678
991,8592060,8501160,450.63678
992,8592060,8592033,289.19965
993,8592102,8501208,450.06818
994,8592102,8592119,425.10046
995,8592102,8592078,376.7812
996,8592102,8592109,432.62057
997,8592102,8592103,441.45285
998,8592102,8592022,141.55708
999,8592102,8592036,426.46927
1000,8592134,8501160:0:2,445.84372
1001,8592134,8592001,486.65906
1002,8592134,8592040,429.33273
1003,8592134,Parent8501160,445.84372
1004,8592134,8592041,486.54874
1005,8592134,8592098,389.11166
1006,8592134,8579253,456.43835
1007,8592134,8592133,220.22719
1008,8592134,8592004,154.78488
1009,8592134,8592046,490.93484
1010,8592134,8592010,456.58173
1011,8592134,8592096,412.03815
1012,8592134,8592122,240.89961
1013,8592134,8501160:0:1,445.84372
1014,8592134,8501160,445.84372
1015,8592134,8592097,435.40256
1016,8592169,8592189,295.7083
1017,8592169,8592167,217.84558
1018,8592169,8592168,173.05008
1019,8592173,8592175,481.38974
1020,8592173,Parent8501162,327.7927
1021,8592173,8501162,327.7927
1022,8592173,8592192,333.84192
1023,8592173,8501162:0:2,327.7927
1024,8592173,8501162:0:1,327.7927
1025,8592173,8592180,371.01447
1026,8592173,8592181,283.20776
1027,8592209,8501118:0:5,496.62622
1028,8592209,8501118:0:3,490.22867
1029,8592209,8593866,396.66046
1030,8592209,8501118:0:4,494.37927
1031,8592209,8592213,455.94513
1032,8592209,8510422,416.2166
1033,8592209,8501118:0:1,484.878
1034,8592209,8501118:0:2,488.5547
1035,8592209,8592221,468.0055
1036,8592209,8592218,166.38437
1037,8592209,8595534,241.71092
1038,8595215:0:2,8595217,263.42966
1039,8595215:0:2,8595215:0:1,0.0
1040,8595215:0:2,Parent8595215,0.0
1041,8595215:0:2,8595214,416.85446
1042,8595215:0:2,8595214:0:1,416.85446
1043,8595215:0:2,8595215,0.0
1044,8595215:0:2,Parent8595214,416.85446
1045,8595986,8593816,469.9913
1046,8595986,8588843,468.81085
1047,8595986,8591936,373.22083
1048,8595986,8595516,279.40845
1049,8595986,8595148,345.73483
1050,8595986,8593817,172.99379
1051,8596053,8501213,432.8008
1052,8596053,8591945,280.04782
1053,8596053,8591944,423.90933
1054,8596053,8591950,397.21518
1055,Parent8501160,8501181:0:1,424.9779
1056,Parent8501160,8592035,471.3363
1057,Parent8501160,8592135,406.20203
1058,Parent8501160,Parent8501181,424.9779
1059,Parent8501160,8501160:0:2,0.0
1060,Parent8501160,8592001,256.99756
1061,Parent8501160,8592060,450.63678
1062,Parent8501160,8592134,445.84372
1063,Parent8501160,8592041,406.62125
1064,Parent8501160,8592098,142.78746
1065,Parent8501160,8579253,470.48544
1066,Parent8501160,8590442,457.98996
1067,Parent8501160,8592120,261.2718
1068,Parent8501160,8592133,249.72884
1069,Parent8501160,8591818,467.92545
1070,Parent8501160,8591988,253.72694
1071,Parent8501160,8592004,363.8231
1072,Parent8501160,8501181:0:2,424.9779
1073,Parent8501160,8592125,426.65997
1074,Parent8501160,8592010,103.47198
1075,Parent8501160,8501181,424.9779
1076,Parent8501160,8592096,128.20598
1077,Parent8501160,8592011,114.094025
1078,Parent8501160,8592122,412.76816
1079,Parent8501160,8501160:0:1,0.0
1080,Parent8501160,8501160,0.0
1081,Parent8570420,8570420:0:D,0.0
1082,Parent8570420,8557026,347.65323
1083,Parent8570420,8570420:0:A,0.0
1084,Parent8570420,8570420:0:B,0.0
1085,Parent8570420,8570420:0:C,0.0
1086,Parent8570420,8581429,265.48236
1087,8501118:0:3,8501118:0:5,13.395679
1088,8501118:0:3,8588838,189.92113
1089,8501118:0:3,8530749,261.08008
1090,8501118:0:3,8592209,490.22867
1091,8501118:0:3,8588983,132.59084
1092,8501118:0:3,8593866,334.93845
1093,8501118:0:3,8501118:0:4,7.944703
1094,8501118:0:3,8592202,296.96655
1095,8501118:0:3,8588839,351.20102
1096,8501118:0:3,8592213,437.2132
1097,8501118:0:3,Parent8501118,179.58118
1098,8501118:0:3,8501118:0:1,11.933742
1099,8501118:0:3,8501118:0:2,3.6065304
1100,8501118:0:3,8593869,340.4056
1101,8501170,8501170:0:1,0.0
1102,8501218,8510721,148.48877
1103,8501218,8588838,441.4154
1104,8501218,8591933,393.30023
1105,8501218,8591953,431.1045
1106,8501218,8530749,345.5665
1107,8501218,8588983,458.84863
1108,8501218,Parent8501118,417.50174
1109,8501218,8593869,279.44388
1110,8501218,8591958,334.12366
1111,8501218,8593815,477.6635
1112,8504173,8592228,493.6106
1113,8504173,8592232,456.21677
1114,8504758,8557141,118.057755
1115,8504758,8595474,438.85382
1116,8504758,8504166,386.70743
1117,8573634,8570164,415.40988
1118,8573634,8507540,266.63123
1119,8573634,8504178,230.3871
1120,8588445,8588446,259.95358
1121,8588445,8588443,208.61838
1122,8588445,8588445:0:B,31.059755
1123,8588445,Parent8588445,0.0
1124,8588445,Parent8504000,488.9993
1125,8588445,8501121:0:2,91.81998
1126,8588445,8588445:0:D,42.58777
1127,8588445,8588442,388.05087
1128,8588445,8501121:0:1,96.162285
1129,8588445,8504000,488.9993
1130,8588445,8588440,414.2436
1131,8588445,8592188,244.97061
1132,8588445,8588439,492.0052
1133,8588445,8592182,432.1041
1134,8588445,Parent8501121,83.306465
1135,8591939,8591935,289.94775
1136,8591939,8593816,494.79523
1137,8591939,8591958,418.11288
1138,8591939,8593815,276.599
1139,8591983,8592080,399.1555
1140,8591983,8592064,359.61868
1141,8591983,8592075,179.3389
1142,8591983,8592110,250.92438
1143,8591983,8592046,452.91354
1144,8591983,8592121,263.95294
1145,8591983,8592097,492.4821
1146,8591983,8592044,184.02975
1147,8591991,8592051,176.11052
1148,8591991,8579254,305.38974
1149,8591991,8592050:0:F,474.35806
1150,8591991,8591979,480.8946
1151,8591991,8592074,284.6592
1152,8591991,8589523,155.09122
1153,8591991,8592072,338.59723
1154,8591991,8579237,324.7859
1155,8591991,8592038,476.71356
1156,8592021,8501208,241.66927
1157,8592021,8592080,353.74295
1158,8592021,8593844,284.3683
1159,8592021,8592106,144.50392
1160,8592021,8501207,276.11813
1161,8592021,8592105,433.53693
1162,8592021,8592022,487.63336
1163,8592021,8592044,499.32138
1164,8592101,8592002,345.25137
1165,8592126,8592136,255.70467
1166,8592126,8592042,448.91202
1167,8592126,8579255,366.85056
1168,8592126,8592031,328.458
1169,8592126,8592008,403.14526
1170,8592126,8592131,354.9344
1171,8592128,8579239:0:E,361.88663
1172,8592128,8591964,487.01062
1173,8592128,Parent8579239,361.88663
1174,8592128,8579239:0:B,344.07404
1175,8592128,8591971,355.41504
1176,8592128,8579239,361.88663
1177,8592161,8579260,172.52316
1178,8592161,8592146,426.0455
1179,8592161,8509297,446.4096
1180,8592161,8588438,261.41605
1181,8592164,8593861,300.1616
1182,8592164,8592156,269.75674
1183,8592164,Parent8501122,329.13016
1184,8592164,8501122:0:2,297.30527
1185,8592164,8501122:0:1,291.72052
1186,8592164,8501318,322.36685
1187,8592164,8592158,428.06995
1188,8592164,8592150,413.04544
1189,8592164,8592160,373.67648
1190,8592164,8592154,129.75351
1191,8592208,8592178,234.75595
1192,8592208,8592206,204.88486
1193,8592208,8592222,228.41568
1194,8592208,8592212,245.24117
1195,8593795,Parent8504010,380.4199
1196,8593795,8595191,377.54117
1197,8593795,8504010:0:2,324.07773
1198,8593795,8504010:0:1,328.78653
1199,8593795,8591976,385.63293
1200,8593795,8504010,380.4199
1201,8595192,8595191,439.51694
1202,8595192,8588446,267.47632
1203,8595192,8592195,408.2086
1204,8595192,8588448,400.60535
1205,8595192,8593850,229.75258
1206,8595192,8588447,167.6007
1207,8595192,Parent8501121,442.50073
1208,8501162,Parent8501162,0.0
1209,8501162,8592173,327.7927
1210,8501162,8592124,359.65018
1211,8501162,8592107,271.74353
1212,8501162,8501162:0:2,0.0
1213,8501162,8591993,280.13507
1214,8501162,8501162:0:1,0.0
1215,8501162,8592187,444.49194
1216,8501162,8592087,455.72186
1217,8501162,8592181,197.33751
1218,8501168:0:1,8501168,0.0
1219,8504010:0:1,Parent8504010,57.86931
1220,8504010:0:1,8592149,182.00235
1221,8504010:0:1,8504010:0:2,8.312039
1222,8504010:0:1,8593795,328.78653
1223,8504010:0:1,8591976,82.4872
1224,8504010:0:1,8504010,57.86931
1225,8504010:0:1,8592151,334.10965
1226,8510575,8504176,300.68185
1227,8510575,8591982,227.04022
1228,8510575,8592138,492.11368
1229,8510575,8590442,475.13663
1230,8510575,8592091,425.12643
1231,8510575,8589523,396.40466
1232,8510575,8579237,390.07468
1233,8510575,8592017,361.56955
1234,8570064,8501169:0:2,326.07803
1235,8570064,Parent8501169,326.07803
1236,8570064,8501169:0:1,326.07803
1237,8570064,8570063,317.04727
1238,8570064,8501169,326.07803
1239,8570168,8570169,235.76375
1240,8570168,8570167,282.60825
1241,8570169,8570168,235.76375
1242,8570169,8570167,495.6879
1243,8570462,8505530,52.43145
1244,8570462,8581429,408.56326
1245,8579248,8579249,367.2259
1246,8588443,8588446,463.83542
1247,8588443,8588445,208.61838
1248,8588443,8588445:0:B,177.62608
1249,8588443,Parent8588445,208.61838
1250,8588443,8592190,457.66687
1251,8588443,8501121:0:2,209.55713
1252,8588443,8588445:0:D,166.5497
1253,8588443,8588442,201.8519
1254,8588443,8501121:0:1,192.01581
1255,8588443,8588440,395.6932
1256,8588443,8592188,275.13358
1257,8588443,8588441,444.9124
1258,8588443,8592182,223.49652
1259,8588443,Parent8501121,271.34735
1260,8588983,8501118:0:5,137.4605
1261,8588983,8510721,382.2503
1262,8588983,8588838,103.05319
1263,8588983,8530749,136.665
1264,8588983,8501118:0:3,132.59084
1265,8588983,8501218,458.84863
1266,8588983,8593866,338.09265
1267,8588983,8501118:0:4,134.91628
1268,8588983,8592202,368.0453
1269,8588983,8588839,301.4906
1270,8588983,Parent8501118,56.405144
1271,8588983,8510421,459.41943
1272,8588983,8501118:0:1,129.15437
1273,8588983,8501118:0:2,131.4823
1274,8588983,8593869,216.24394
1275,8591980,8592035,237.2857
1276,8591980,8592001,473.51193
1277,8591980,8592119,108.10055
1278,8591980,8592041,451.68063
1279,8591980,8592078,495.15836
1280,8591980,8592109,223.35127
1281,8591980,8592032,376.03088
1282,8591980,8592104,251.06805
1283,8591980,8591992,379.41217
1284,8591980,8592036,384.56335
1285,8591980,8591984,342.73914
1286,8592070,8587929,195.86545
1287,8592070,8509491,353.6334
1288,8592132,8592085,248.49907
1289,8592132,8592003,223.47871
1290,8592132,8592076,421.4579
1291,8592132,8592082,254.30959
1292,8592132,8592116,316.34012
1293,8592132,8592111,137.85037
1294,8592132,8592053,389.0152
1295,8592132,8592033,433.84543
1296,8592132,8592047,357.54553
1297,8592143,8593249,327.47824
1298,8592143,8592140,404.09262
1299,8592198,8592172,360.73767
1300,8592198,8588442,436.95917
1301,8592198,8592170,240.73335
1302,8592198,8588441,313.03168
1303,8592198,8592182,466.55844
1304,8592223,8592211,495.63965
1305,8592223,8592210,434.0715
1306,8592223,8592221,380.52817
1307,8592223,8592218,494.5372
1308,8594987,8594986,366.1314
1309,8594987,8595602,356.69028
1310,8594987,8501212,136.30777
1311,8594987,8510422,418.5627
1312,8594987,8501211,465.64798
1313,8595216,Parent8595216,0.0
1314,8595216,8501117:0:3,68.211555
1315,8595216,Parent8501117,71.56856
1316,8595216,8595217,352.62076
1317,8595216,8501117:0:4,64.907234
1318,8595216,8581914,66.16995
1319,8595216,8595214,259.36072
1320,8595216,8501117:0:1,49.61537
1321,8595216,8595214:0:1,259.36072
1322,8595216,Parent8595214,259.36072
1323,8595216,8581918,341.3662
1324,8595217,Parent8595216,352.62076
1325,8595217,8501117:0:3,342.1612
1326,8595217,Parent8501117,423.7774
1327,8595217,8595215:0:2,263.42966
1328,8595217,8595216,352.62076
1329,8595217,8501117:0:4,337.34085
1330,8595217,8595215:0:1,263.42966
1331,8595217,8581914,406.98218
1332,8595217,Parent8595215,263.42966
1333,8595217,8595214,205.852
1334,8595217,8501117:0:1,378.99133
1335,8595217,8595214:0:1,205.852
1336,8595217,8595215,263.42966
1337,8595217,Parent8595214,205.852
1338,Parent8501169,8501169:0:2,0.0
1339,Parent8501169,8570064,326.07803
1340,Parent8501169,8501169:0:1,0.0
1341,Parent8501169,8570063,67.72326
1342,Parent8501169,8501169,0.0
1343,8501319,8592199,390.4205
1344,8501319,8588440,319.86145
1345,8501319,8588439,103.31771
1346,8510525,8579231,66.32744
1347,8510525,8510526,297.2829
1348,8510525,8591959,431.14838
1349,8510525,8588156,402.21558
1350,8510525,8594988,74.170204
1351,8518452:0:3,8501208,494.64563
1352,8518452:0:3,8592049,198.65674
1353,8518452:0:3,8593844,441.27252
1354,8518452:0:3,8518452:0:1,16.743671
1355,8518452:0:3,8510543,290.8286
1356,8518452:0:3,Parent8518452,109.82214
1357,8518452:0:3,8518452:0:4,7.332411
1358,8518452:0:3,8592103,236.06609
1359,8518452:0:3,8592105,294.11658
1360,8518452:0:3,8501209,263.59555
1361,8518452:0:3,8518452:0:2,9.434937
1362,8518452:0:3,8592179,477.09033
1363,8570421,8570422,496.4396
1364,8588155,8510526,451.63397
1365,8588155,8588156,240.96689
1366,8588155,8588158,353.78946
1367,8588155,8510527,430.1911
1368,8588431,8591978,246.41263
1369,8588431,8592129,442.72372
1370,8588431,8592042,367.66333
1371,8588431,8579237,488.69235
1372,8591981,8592045,300.08908
1373,8591981,8592009,209.74693
1374,8591981,8592129,435.56177
1375,8591981,8592012,325.7309
1376,8591981,8510574,228.86197
1377,8591981,8592074,477.1649
1378,8591981,8592083,185.78423
1379,8591981,8591999,394.54852
1380,8591981,8592038,276.56284
1381,8591981,8592043,218.23729
1382,8591981,8592123,148.52652
1383,8592041,8592035,349.39355
1384,8592041,8501160:0:2,406.62125
1385,8592041,8592001,167.95294
1386,8592041,8592119,475.235
1387,8592041,8592134,486.54874
1388,8592041,Parent8501160,406.62125
1389,8592041,8591980,451.68063
1390,8592041,8592109,316.49677
1391,8592041,8592120,475.52023
1392,8592041,8592133,321.12445
1393,8592041,8591990,396.20346
1394,8592041,8592004,331.9605
1395,8592041,8592010,311.35696
1396,8592041,8592096,278.64685
1397,8592041,8592122,260.97638
1398,8592041,8592036,292.2288
1399,8592041,8501160:0:1,406.62125
1400,8592041,8501160,406.62125
1401,8592056,8592088,380.77133
1402,8592056,8591987,243.63812
1403,8592056,8592094,280.5102
1404,8592056,8591993,474.941
1405,8592056,8591998,399.7582
1406,8592056,8592087,271.96646
1407,8592056,8592000,320.02164
1408,8592056,8592057,349.4863
1409,8592056,8591996,338.60648
1410,8592076,8592135,434.91406
1411,8592076,8592085,222.06192
1412,8592076,8592003,199.45743
1413,8592076,8592034,333.12384
1414,8592076,8592060,320.47345
1415,8592076,8592132,421.4579
1416,8592076,8592104,439.732
1417,8592076,8592116,416.94653
1418,8592076,8592111,452.94443
1419,8592076,8592053,371.41193
1420,8592076,8591984,340.6277
1421,8592076,8592033,111.201065
1422,8592078,8592119,416.95163
1423,8592078,8592102,376.7812
1424,8592078,8591980,495.15836
1425,8592078,8592032,217.71643
1426,8592078,8592124,300.42825
1427,8592078,8591992,391.9616
1428,8592078,8592022,499.2403
1429,8592100,8592015,187.2849
1430,8592109,8592035,326.45102
1431,8592109,8592001,414.6199
1432,8592109,8592119,185.1725
1433,8592109,8592102,432.62057
1434,8592109,8591980,223.35127
1435,8592109,8592041,316.49677
1436,8592109,8592104,469.92377
1437,8592109,8592022,376.3425
1438,8592109,8592036,161.22958
1439,8592152,8592149,494.84393
1440,8592152,8579259,428.56964
1441,8592152,8592147,327.3386
1442,8592152,8592157,261.54144
1443,8592152,8592159,317.30396
1444,8593856,8592146,382.07516
1445,8593856,8509297,360.4388
1446,8593856,8592162,372.49268
1447,8593856,Parent8504003,180.61719
1448,8593856,8504003,180.61719
1449,8593856,8504003:0:1,113.73271
1450,8593856,8504003:0:2,107.50616
1451,8593856,8592153,197.69878
1452,8593866,8501118:0:5,348.18857
1453,8593866,8588838,440.94937
1454,8593866,8591933,470.86508
1455,8593866,8530749,440.02548
1456,8593866,8592209,396.66046
1457,8593866,8501118:0:3,334.93845
1458,8593866,8588983,338.09265
1459,8593866,8501118:0:4,342.84918
1460,8593866,Parent8501118,384.38922
1461,8593866,8501118:0:1,323.16385
1462,8593866,8501118:0:2,331.3731
1463,8593866,8593869,356.90768
1464,8593866,8593868,391.69803
1465,8594177,8581922,231.48582
1466,8594177,8594178,266.39297
1467,8594177,8581924,225.49496
1468,8594177,8581916,121.46131
1469,8594177,8581921,359.1336
1470,8595223,8510528,298.10242
1471,8595223,8592226,161.00392
1472,8595223,8588157,489.6181
1473,8595223,8510727,166.85687
1474,8595474,8557141,487.93625
1475,8595474,8504758,438.85382
1476,8504171,8587549,230.30653
1477,8504171,8591968,298.55142
1478,8504171,8592130,382.38474
1479,8579233,8579234,223.96461
1480,8579233,8591944,428.49164
1481,8579233,8501215,331.1975
1482,8579233,8501214,58.444954
1483,8581924,8581922,162.24199
1484,8581924,8594178,491.6925
1485,8581924,8594177,225.49496
1486,8581924,8581916,307.33157
1487,8581924,8591931,361.60303
1488,8581924,8581921,305.14255
1489,8587548,8587547,489.60785
1490,8587548,8592073,244.11975
1491,8587548,8592015,436.9
1492,8591964,8592128,487.01062
1493,8591964,8591971,270.2285
1494,8591994,8595005,429.91187
1495,8591994,8592000,438.54422
1496,8591994,8591996,406.83118
1497,8592050:0:F,8501181:0:1,422.53848
1498,8592050:0:F,Parent8501181,422.53848
1499,8592050:0:F,8501120:0:8,236.71092
1500,8592050:0:F,8501120:0:3,236.71092
1501,8592050:0:F,8592051,465.6894
1502,8592050:0:F,Parent8501120,236.71092
1503,8592050:0:F,8579254,262.26617
1504,8592050:0:F,8501120:0:5,236.71092
1505,8592050:0:F,8591991,474.35806
1506,8592050:0:F,8592050:0:H,194.06259
1507,8592050:0:F,8501120:0:70,236.71092
1508,8592050:0:F,8579253,345.0624
1509,8592050:0:F,8501120:0:6,236.71092
1510,8592050:0:F,8592050:0:C,194.06259
1511,8592050:0:F,8591818,369.10266
1512,8592050:0:F,8591979,426.33456
1513,8592050:0:F,8592050,194.06259
1514,8592050:0:F,8592020,206.30312
1515,8592050:0:F,8501181:0:2,422.53848
1516,8592050:0:F,8592052,354.6935
1517,8592050:0:F,8592050:0:D,194.06259
1518,8592050:0:F,8592072,207.80923
1519,8592050:0:F,8501120,236.71092
1520,8592050:0:F,8501181,422.53848
1521,8592050:0:F,8592079,302.57434
1522,8592050:0:F,Parent8592050,194.06259
1523,8592050:0:F,8501120:0:1,236.71092
1524,8592050:0:F,8501120:0:4,236.71092
1525,8592050:0:F,8501120:0:7,236.71092
1526,8592050:0:H,8501181:0:1,359.1886
1527,8592050:0:H,Parent8501181,359.1886
1528,8592050:0:H,8501120:0:8,99.84084
1529,8592050:0:H,8501120:0:3,99.84084
1530,8592050:0:H,Parent8501120,99.84084
1531,8592050:0:H,8579254,352.99582
1532,8592050:0:H,8592040,361.19833
1533,8592050:0:H,8501120:0:5,99.84084
1534,8592050:0:H,8592050:0:F,194.06259
1535,8592050:0:H,8501120:0:70,99.84084
1536,8592050:0:H,8592027,453.6327
1537,8592050:0:H,8579253,244.25124
1538,8592050:0:H,8501120:0:6,99.84084
1539,8592050:0:H,8592050:0:C,0.0
1540,8592050:0:H,8591818,308.7819
1541,8592050:0:H,8592050,0.0
1542,8592050:0:H,8592020,353.54755
1543,8592050:0:H,8501181:0:2,359.1886
1544,8592050:0:H,8592052,303.24695
1545,8592050:0:H,8592050:0:D,0.0
1546,8592050:0:H,8592072,401.55115
1547,8592050:0:H,8501120,99.84084
1548,8592050:0:H,8501181,359.1886
1549,8592050:0:H,8592079,382.65692
1550,8592050:0:H,Parent8592050,0.0
1551,8592050:0:H,8501120:0:1,99.84084
1552,8592050:0:H,8501120:0:4,99.84084
1553,8592050:0:H,8501120:0:7,99.84084
1554,8592065,8579245,417.62305
1555,8592065,8592112,191.93404
1556,8592065,8592025,208.65381
1557,8592065,8592031,392.85074
1558,8592081,8592019,419.07657
1559,8592081,8591977,384.37814
1560,8592081,8592066,273.2983
1561,8592081,8592137,394.35474
1562,8592081,8592018,251.24011
1563,8592081,8591997,490.42096
1564,8592081,8592054,384.0796
1565,8592099,8579238:0:D,461.0011
1566,8592099,8592118,210.63805
1567,8592099,8579238,461.0011
1568,8592099,8591997,338.01663
1569,8592099,8592054,439.70612
1570,8592099,8592048,306.07916
1571,8592112,8592065,191.93404
1572,8592112,8592025,397.6075
1573,8592112,8579255,416.9781
1574,8592112,8592031,311.0768
1575,8592129,8592045,144.857
1576,8592129,8592009,402.79764
1577,8592129,8588431,442.72372
1578,8592129,8591981,435.56177
1579,8592129,8592012,402.14456
1580,8592129,8510574,346.1886
1581,8592129,8592083,250.11455
1582,8592129,8591999,357.72684
1583,8592141,8504177,369.84952
1584,8592155,8593861,452.98154
1585,8592155,Parent8501122,434.60565
1586,8592155,8501122:0:2,483.3587
1587,8592155,8501122:0:1,482.1273
1588,8592155,8592160,332.65698
1589,8592162,8593861,471.74374
1590,8592162,Parent8501122,455.84134
1591,8592162,8593856,372.49268
1592,8592162,8501122:0:2,447.72955
1593,8592162,8501122:0:1,455.04755
1594,8592162,8504003:0:1,481.09445
1595,8592162,8504003:0:2,474.29868
1596,8592162,8592153,473.94196
1597,8592219,8595521,362.8501
1598,8592219,8592210,246.53601
1599,8592219,8592215,389.30545
1600,8592219,8501210,495.90408
1601,8593816,8595986,469.9913
1602,8593816,8591939,494.79523
1603,8593816,8588841,344.7734
1604,8593816,8595516,196.56409
1605,8593816,8595148,417.5582
1606,8595938,8592080,437.60336
1607,8595938,8593837,275.80817
1608,8595938,8592068,346.59137
1609,8595938,8593838,223.3023
1610,8595938,8592121,355.43015
